FOURTEEN	THIRTEEN	TWELVE	ELEVEN	TEN	NINE	EIGHT	SEVEN	id
204	204	204	204	0	0	0	0	2984
0	0	0	0	0	0	0	0	2985
0	0	0	0	0	0	0	0	2986
0	0	0	0	0	0	0	0	2987
0	75	0	75	0	0	75	75	2988
204	75	204	75	0	0	0	0	2989
204	75	204	75	0	0	0	0	2990
75	75	0	75	0	0	0	0	2991
204	75	204	75	0	0	0	0	2992
75	75	0	204	0	0	0	0	2993
75	204	204	204	0	0	75	0	2994
75	75	0	0	0	0	0	0	2995
75	75	0	0	0	0	0	0	2996
75	0	0	0	0	0	0	0	2997
75	0	0	0	0	0	0	0	2998
75	75	0	0	0	0	0	0	2999
75	0	0	0	0	0	0	0	3000
75	204	0	0	0	0	0	0	3001
75	0	0	0	0	0	0	0	3002
75	75	75	75	75	75	75	75	3003
75	75	75	75	75	75	75	75	3004
75	75	75	75	75	75	75	75	3005
75	75	75	75	75	75	75	75	3006
75	75	75	75	75	75	75	75	3007
75	75	75	75	75	75	75	75	3008
75	75	75	75	0	75	75	75	3009
75	75	75	75	75	75	75	75	3010
75	75	75	75	75	75	75	75	3011
75	75	75	75	0	75	75	75	3012
75	75	75	75	204	0	0	75	3013
75	75	75	75	204	0	75	75	3014
75	75	75	75	0	0	75	75	3015
75	75	75	75	0	0	75	75	3016
75	75	75	75	0	75	75	75	3017
75	75	75	75	75	75	75	75	3018
75	75	75	75	75	75	75	75	3019
75	75	75	75	75	75	75	75	3020
75	75	75	75	75	75	75	75	3021
75	75	75	75	75	75	75	75	3022
75	75	75	75	75	75	75	75	3023
75	75	75	75	75	75	75	75	3024
75	75	75	75	75	75	75	75	3025
75	75	75	75	75	75	75	75	3026
75	75	75	75	75	75	75	75	3027
75	75	75	75	75	75	75	75	3028
75	75	75	75	75	75	75	75	3029
75	75	75	75	75	75	75	75	3030
75	75	75	75	75	75	75	75	3031
75	75	75	75	75	75	75	75	3032
75	75	75	75	75	75	75	75	3033
75	75	75	75	0	75	75	0	3034
75	75	75	75	75	204	0	0	3035
75	75	0	75	0	0	0	0	3036
75	75	75	0	0	0	0	0	3037
75	75	75	75	0	0	75	75	3038
75	75	75	75	0	0	75	75	3039
75	75	75	75	75	75	75	75	3040
75	75	75	0	0	0	0	0	3041
75	75	75	75	75	75	75	75	3042
75	204	0	75	0	75	75	75	3043
0	0	0	0	0	0	0	0	3044
0	0	0	0	0	0	0	0	3045
204	204	0	204	0	0	0	0	3046
0	0	0	0	0	0	0	0	3047
204	204	0	204	0	0	0	0	3048
204	75	204	204	0	0	0	0	3049
204	204	204	204	0	0	0	0	3050
204	204	0	204	0	0	0	0	3051
75	0	0	0	0	0	75	0	3052
0	0	0	0	0	0	0	0	3053
204	204	204	204	0	0	0	0	3054
204	204	204	204	0	0	0	0	3055
204	75	204	204	0	0	0	0	3056
204	75	204	204	0	0	0	0	3057
204	75	0	0	0	0	0	0	3058
204	75	204	204	0	0	0	0	3059
204	204	204	204	0	0	0	0	3060
0	0	0	0	0	0	0	0	3061
0	0	0	0	0	0	0	0	3062
0	0	0	0	0	0	0	0	3063
0	0	0	0	0	0	0	0	3064
0	0	0	0	0	0	0	0	3065
75	75	75	75	75	75	75	75	3066
0	0	0	0	0	0	0	75	3067
0	0	0	0	0	0	0	0	3068
0	0	0	75	0	0	75	75	3069
75	75	75	75	0	0	75	75	3070
75	75	75	75	75	0	75	75	3071
204	0	0	75	0	0	0	0	3072
75	75	75	75	75	75	75	0	3073
0	0	0	0	0	0	0	0	3074
0	0	0	0	0	0	0	0	3075
0	0	0	0	0	0	0	0	3076
0	0	0	0	0	0	0	0	3077
0	0	0	0	0	0	0	0	3078
0	0	0	0	0	0	0	0	3079
0	0	0	0	0	0	0	0	3080
0	0	0	0	0	0	0	0	3081
0	0	0	0	0	0	0	0	3082
0	0	0	0	0	0	0	0	3083
0	0	0	0	0	0	0	0	3084
0	0	0	0	0	0	0	0	3085
0	0	0	0	0	0	0	0	3086
0	0	0	0	0	0	0	0	3087
0	0	0	0	0	0	0	0	3088
0	0	0	0	0	0	0	0	3089
0	0	0	0	0	0	0	0	3090
0	0	0	0	0	0	0	0	3091
0	0	0	0	0	0	0	0	3092
0	0	0	0	0	0	0	0	3093
0	0	0	0	0	0	0	0	3094
0	0	0	0	0	0	0	0	3095
0	0	0	0	0	0	0	0	3096
0	0	0	0	0	0	0	0	3097
0	0	0	0	0	0	0	0	3098
0	0	0	0	0	0	0	0	3099
0	0	0	0	0	0	0	0	3100
0	0	0	0	0	0	0	0	3101
0	0	0	0	0	0	0	0	3102
0	0	0	0	0	0	0	0	3103
0	0	0	0	0	0	0	0	3104
0	0	0	0	0	0	0	0	3105
0	0	0	0	0	0	0	0	3106
0	0	0	0	0	0	0	0	3107
0	0	0	0	0	0	0	0	3108
0	0	0	0	0	0	0	0	3109
0	0	0	0	0	0	0	0	3110
0	0	0	0	0	0	0	0	3111
0	0	0	0	0	0	0	0	3112
0	0	0	0	0	0	0	0	3113
0	0	0	0	0	0	0	0	3114
0	0	0	0	0	0	0	0	3115
0	0	0	0	0	0	0	0	3116
0	0	0	0	0	0	0	0	3117
0	0	0	0	0	0	0	0	3118
0	0	0	0	0	0	0	0	3119
0	0	0	0	0	0	0	0	3120
0	0	0	0	0	0	0	0	3121
0	0	0	0	0	0	0	0	3122
0	0	0	0	0	0	0	0	3123
0	0	0	0	0	0	0	0	3124
0	0	0	0	0	0	0	0	3125
0	0	0	0	0	0	0	0	3126
0	0	0	0	0	0	75	0	3127
0	0	0	0	0	0	0	75	3128
0	0	0	0	0	0	0	75	3129
0	0	0	0	0	0	0	75	3130
0	0	0	0	0	0	0	0	3131
0	0	0	0	0	0	0	0	3132
0	0	0	0	0	0	0	0	3133
0	0	0	0	0	0	0	0	3134
0	0	0	0	0	0	0	0	3135
0	0	0	0	0	0	0	0	3136
0	0	0	0	0	0	0	0	3137
0	0	0	0	0	0	0	0	3138
0	0	0	0	0	0	0	0	3139
0	0	0	0	0	0	0	0	3140
0	0	0	0	0	0	0	0	3141
0	0	0	0	0	0	0	0	3142
0	0	0	0	0	0	0	0	3143
0	0	0	0	0	0	0	0	3144
0	0	0	0	0	0	0	0	3145
0	0	0	0	0	0	0	0	3146
0	0	0	0	0	0	0	0	3147
0	0	0	0	0	0	0	0	3148
0	0	0	0	0	0	0	0	3149
0	0	0	0	0	0	0	0	3150
0	0	0	0	0	0	0	0	3151
0	0	0	0	0	0	0	0	3152
0	0	0	0	0	0	0	0	3153
0	0	0	0	0	0	0	0	3154
0	0	0	0	0	0	0	0	3155
0	0	0	0	0	0	0	0	3156
0	0	0	0	0	0	0	0	3157
0	0	0	0	0	0	0	0	3158
0	0	0	0	0	0	0	0	3159
0	0	0	0	0	0	0	0	3160
0	0	0	0	0	0	0	0	3161
0	0	0	0	0	0	0	0	3162
0	0	0	0	0	0	0	0	3163
0	0	0	0	0	0	0	0	3164
0	0	0	0	0	0	0	0	3165
0	0	0	0	0	0	0	0	3166
0	0	0	0	0	0	0	0	3167
0	0	0	0	0	0	75	0	3168
0	0	0	0	0	0	0	0	3169
0	0	0	0	0	0	0	75	3170
0	0	0	0	0	0	0	0	3171
0	0	0	0	0	0	0	0	3172
0	0	0	0	0	0	0	0	3173
0	0	0	0	0	0	0	0	3174
0	0	0	0	0	0	0	0	3175
0	0	0	0	0	0	0	0	3176
0	0	0	0	0	0	0	0	3177
0	0	0	0	0	0	0	0	3178
0	0	0	0	0	0	0	0	3179
0	0	0	0	0	0	0	0	3180
0	0	0	0	0	0	0	0	3181
0	0	0	0	0	0	0	0	3182
0	0	0	0	0	0	0	0	3183
0	0	0	0	0	0	0	0	3184
0	0	0	0	0	0	0	0	3185
0	0	0	0	0	0	0	0	3186
0	0	0	0	0	0	0	0	3187
0	0	0	0	0	0	0	0	3188
0	0	0	0	0	0	0	0	3189
0	0	0	0	0	0	0	0	3190
0	0	0	0	0	0	0	0	3191
0	0	0	0	0	0	0	0	3192
0	0	0	0	0	0	0	0	3193
0	0	0	0	0	0	0	0	3194
0	0	0	0	0	0	0	0	3195
0	0	0	0	0	0	0	0	3196
0	0	0	0	0	0	0	0	3197
0	0	0	0	0	0	0	0	3198
0	0	0	0	0	0	0	0	3199
0	0	0	0	0	0	0	0	3200
0	0	0	0	0	0	0	0	3201
0	0	0	0	0	0	0	0	3202
0	0	0	0	0	0	0	0	3203
0	0	0	0	0	0	0	0	3204
0	0	0	0	0	0	0	0	3205
0	0	0	0	0	0	0	0	3206
0	0	0	0	0	0	0	0	3207
0	0	0	0	0	0	0	0	3208
0	0	0	0	0	0	0	0	3209
0	0	0	0	0	0	0	0	3210
0	0	0	0	0	0	0	0	3211
0	0	0	0	0	0	0	0	3212
0	0	0	0	0	0	0	0	3213
0	0	0	0	0	0	0	0	3214
0	0	0	0	0	0	0	0	3215
0	0	0	0	0	0	0	0	3216
0	0	0	0	0	0	0	0	3217
0	0	0	0	0	0	0	0	3218
0	0	0	0	0	0	0	0	3219
0	0	0	0	0	0	0	0	3220
0	0	0	0	0	0	0	0	3221
0	0	0	0	0	0	0	0	3222
0	0	0	0	0	0	0	0	3223
0	0	0	0	0	0	0	0	3224
0	0	0	0	0	0	0	0	3225
0	0	0	0	0	0	0	0	3226
0	0	0	0	0	0	0	0	3227
0	0	0	0	0	0	0	204	3228
0	0	0	0	0	0	0	0	3229
0	0	0	0	0	0	0	0	3230
0	0	0	0	0	0	0	0	3231
0	0	0	0	0	0	0	0	3232
0	0	0	0	0	0	0	0	3233
0	0	0	0	0	0	75	75	3234
0	0	0	0	0	0	0	0	3235
75	75	0	0	0	0	0	0	3236
75	75	75	75	75	75	75	75	3237
75	75	75	75	75	75	75	75	3238
75	75	75	75	75	75	75	75	3239
75	75	75	75	75	204	75	75	3240
75	204	204	204	0	0	0	0	3241
75	75	75	75	0	75	75	0	3242
75	75	75	75	0	75	75	204	3243
75	75	75	75	0	75	0	0	3244
204	75	75	0	0	0	0	0	3245
75	75	75	75	0	0	0	0	3246
75	0	75	0	0	0	0	0	3247
204	75	75	75	75	75	75	75	3248
75	0	0	204	0	0	0	0	3249
75	0	0	204	0	0	0	0	3250
75	75	0	204	0	0	0	0	3251
75	204	204	204	0	0	0	0	3252
75	75	75	75	75	75	75	75	3253
0	204	204	0	0	0	0	0	3254
204	0	0	0	0	0	0	0	3255
0	0	0	0	0	0	0	0	3256
0	0	0	0	0	0	0	75	3257
0	0	0	0	0	0	0	0	3258
0	0	0	0	0	0	204	0	3259
0	0	0	0	0	0	0	0	3260
0	0	0	0	0	0	0	0	3261
0	0	0	0	0	0	0	0	3262
0	0	0	0	0	0	0	0	3263
0	0	0	0	0	0	0	0	3264
0	0	0	0	0	0	0	0	3265
0	0	0	0	0	0	0	0	3266
0	0	75	0	0	0	0	75	3267
0	0	0	0	0	0	0	75	3268
0	0	0	0	0	0	0	75	3269
0	0	0	0	0	0	0	75	3270
0	0	0	0	0	0	0	0	3271
75	75	75	75	75	75	75	75	3272
75	75	75	75	75	75	0	0	3273
0	0	0	0	0	0	0	0	3274
0	0	0	0	0	0	75	0	3275
75	0	0	0	0	75	75	0	3276
75	0	0	0	0	75	0	0	3277
0	0	0	0	0	0	0	0	3278
0	0	0	0	0	0	0	0	3279
0	0	0	0	0	0	0	0	3280
0	0	0	0	0	0	0	0	3281
0	0	0	0	0	0	0	0	3282
75	75	75	0	75	75	75	75	3283
75	75	75	75	75	0	75	75	3284
0	0	0	0	0	0	0	0	3285
204	204	204	204	0	0	0	0	3286
0	0	0	0	0	0	0	0	3287
0	0	0	0	0	0	0	0	3288
0	0	0	0	0	0	0	0	3289
0	0	0	0	0	0	0	0	3290
0	0	0	0	0	0	0	0	3291
0	0	0	0	0	0	0	0	3292
0	0	0	0	0	0	0	0	3293
0	0	0	0	0	0	0	0	3294
0	0	0	0	0	0	0	0	3295
0	0	0	0	0	0	0	0	3296
0	0	0	0	0	0	0	0	3297
0	0	0	0	0	0	0	0	3298
0	0	0	0	0	0	0	0	3299
0	0	0	0	0	0	0	0	3300
0	0	0	0	0	0	0	0	3301
0	0	0	0	0	0	0	0	3302
0	0	0	0	0	0	0	0	3303
0	0	0	0	0	0	0	0	3304
0	0	0	0	0	0	0	0	3305
0	0	0	0	0	0	0	0	3306
0	0	0	0	0	0	0	0	3307
0	0	0	0	0	0	0	0	3308
0	0	0	0	0	0	0	0	3309
0	0	0	0	0	0	0	0	3310
75	75	75	75	75	75	75	75	3311
75	75	75	75	75	75	75	0	3312
75	75	75	75	75	75	75	75	3313
75	75	75	75	75	75	75	75	3314
75	75	75	75	75	0	75	75	3315
75	75	75	75	75	75	75	75	3316
75	75	75	75	75	75	75	75	3317
0	0	0	0	204	0	0	0	3318
75	75	75	0	0	0	75	0	3319
75	75	75	75	0	0	75	75	3320
0	0	0	0	0	0	75	0	3321
0	0	0	0	0	0	0	0	3322
204	75	0	204	204	0	75	0	3323
0	0	0	0	0	0	0	75	3324
204	204	204	204	0	0	75	75	3325
75	75	75	0	0	0	0	204	3326
204	204	204	204	0	0	75	75	3327
204	204	204	204	0	0	75	75	3328
204	204	204	204	0	0	75	75	3329
204	204	204	204	0	0	75	75	3330
204	204	75	204	204	0	75	75	3331
204	204	204	204	0	0	75	75	3332
75	204	0	204	0	0	0	0	3333
75	204	0	204	0	0	0	0	3334
204	204	204	204	75	75	75	75	3335
204	204	204	204	0	0	0	204	3336
75	75	75	75	0	75	75	75	3337
204	204	204	204	204	0	75	75	3338
204	204	204	204	0	0	75	75	3339
204	204	204	204	75	0	0	75	3340
0	0	0	0	0	0	0	0	3341
75	75	75	75	0	75	75	0	3342
75	75	75	75	75	75	75	0	3343
75	204	204	204	75	0	75	75	3344
204	204	204	204	75	75	75	75	3345
75	204	204	204	75	75	75	75	3346
0	0	0	204	0	0	0	0	3347
0	0	0	0	0	0	0	0	3348
0	0	0	204	0	0	0	0	3349
0	0	0	0	0	0	75	75	3350
0	0	0	0	75	75	75	75	3351
0	0	0	0	0	0	0	0	3352
0	0	0	0	0	0	0	0	3353
0	0	0	0	0	0	0	0	3354
0	0	0	0	0	0	0	0	3355
0	0	0	0	0	0	0	0	3356
0	0	0	0	0	0	0	0	3357
0	0	0	0	0	0	0	0	3358
0	0	0	0	0	0	0	0	3359
0	0	0	0	0	0	0	0	3360
0	0	0	0	0	0	0	0	3361
0	0	0	0	0	0	0	0	3362
0	0	0	0	0	0	0	0	3363
0	0	0	0	0	0	0	0	3364
0	0	0	0	0	0	0	0	3365
0	0	0	0	0	0	0	0	3366
0	0	0	0	0	0	0	0	3367
0	0	0	0	0	0	0	0	3368
0	0	0	0	0	0	0	0	3369
0	0	0	0	0	0	0	0	3370
75	204	75	204	204	0	204	75	3371
0	0	0	0	0	0	0	0	3372
204	204	204	204	75	75	75	75	3373
0	0	0	0	0	0	75	0	3374
204	204	204	204	75	75	75	75	3375
204	204	0	204	0	0	0	0	3376
204	204	204	204	0	0	0	0	3377
204	204	204	204	75	0	75	75	3378
0	0	0	0	0	0	0	0	3379
204	204	204	204	75	204	75	75	3380
0	0	0	0	0	75	75	75	3381
204	204	0	0	0	0	0	0	3382
0	0	0	0	0	0	0	0	3383
204	0	0	0	0	0	0	0	3384
204	0	0	0	0	0	0	0	3385
0	0	0	0	0	0	0	0	3386
0	0	0	0	0	0	0	0	3387
0	0	0	0	0	0	0	0	3388
0	0	0	0	0	0	0	0	3389
204	204	204	204	0	0	0	204	3390
0	204	204	204	75	75	75	75	3391
204	204	204	204	75	0	75	75	3392
0	0	75	0	75	0	0	204	3393
0	204	204	0	0	0	0	0	3394
204	204	204	204	75	0	0	204	3395
204	204	204	204	0	75	0	0	3396
0	0	0	0	0	0	0	0	3397
0	0	0	0	0	0	0	0	3398
204	75	0	204	0	0	0	0	3399
204	204	204	204	0	0	0	75	3400
204	204	204	204	75	0	0	75	3401
204	204	204	204	0	0	0	75	3402
0	0	0	0	0	0	0	75	3403
0	75	75	0	204	0	0	0	3404
0	0	0	0	0	0	0	204	3405
0	0	75	0	0	0	0	0	3406
0	0	0	0	0	0	0	0	3407
0	0	75	75	0	0	0	0	3408
0	75	75	75	0	0	0	0	3409
75	75	75	75	75	75	75	75	3410
75	75	204	0	0	75	0	75	3411
75	75	75	75	75	75	75	75	3412
75	75	75	75	75	75	75	75	3413
75	204	75	75	75	75	75	75	3414
0	75	75	75	75	75	75	75	3415
75	75	75	75	75	75	75	75	3416
75	75	75	75	75	75	75	75	3417
75	75	75	75	75	75	75	75	3418
0	0	0	0	0	0	0	0	3419
0	0	0	0	0	0	0	0	3420
0	0	0	0	0	0	0	0	3421
0	0	0	0	0	0	0	0	3422
0	0	0	0	0	0	0	0	3423
0	0	0	0	0	0	0	0	3424
0	0	0	0	0	0	0	0	3425
0	0	0	0	0	0	0	0	3426
0	0	0	0	0	0	0	0	3427
0	0	0	0	0	0	0	0	3428
0	75	0	0	75	204	75	75	3429
0	75	0	0	75	204	75	0	3430
204	204	204	204	0	0	0	0	3431
204	204	204	204	0	0	0	0	3432
204	204	204	0	0	0	0	0	3433
0	0	0	0	0	0	0	0	3434
204	204	204	204	0	0	0	0	3435
204	204	204	204	0	0	0	0	3436
204	204	204	0	0	0	0	0	3437
204	75	0	0	0	0	0	0	3438
75	75	75	204	0	0	0	75	3439
0	75	204	0	0	0	0	0	3440
75	75	204	75	0	0	0	75	3441
0	204	204	204	75	0	0	75	3442
0	0	204	204	0	0	0	0	3443
0	204	0	0	0	0	0	75	3444
0	204	204	0	0	0	0	75	3445
0	204	204	0	0	0	0	75	3446
0	0	0	0	0	0	0	0	3447
75	0	0	0	0	0	0	0	3448
75	0	0	0	0	0	0	0	3449
75	0	0	0	0	0	0	0	3450
0	0	0	0	0	0	0	0	3451
0	0	0	204	0	0	0	0	3452
0	0	0	204	0	0	0	0	3453
0	0	0	204	0	0	0	0	3454
0	0	0	0	0	0	0	0	3455
75	0	0	0	0	0	0	0	3456
0	0	0	0	0	0	0	0	3457
75	0	0	0	0	0	0	0	3458
0	0	0	0	0	0	0	0	3459
0	0	0	0	0	0	0	0	3460
0	0	0	0	0	0	0	0	3461
0	0	0	0	0	0	0	0	3462
0	0	0	0	0	0	0	0	3463
0	0	0	0	0	0	0	0	3464
0	0	0	0	0	0	0	0	3465
0	0	0	0	0	0	0	0	3466
0	0	0	0	0	0	0	0	3467
0	0	0	0	0	0	0	0	3468
0	0	0	0	0	0	0	0	3469
0	0	0	0	0	0	0	0	3470
0	0	0	0	0	0	0	0	3471
0	0	0	0	0	0	0	0	3472
75	75	0	0	0	0	0	0	3473
75	75	0	0	0	0	0	0	3474
75	0	0	0	0	0	0	0	3475
0	0	0	0	0	0	0	0	3476
0	0	0	0	0	0	0	0	3477
0	0	0	0	0	0	0	0	3478
0	0	0	0	0	0	75	0	3479
0	0	0	0	0	0	75	0	3480
0	0	0	0	0	0	75	0	3481
0	0	0	0	0	0	0	0	3482
0	0	0	0	0	0	0	0	3483
0	0	0	0	75	0	0	0	3484
0	0	0	75	0	0	0	0	3485
0	0	0	0	0	0	0	0	3486
0	0	0	0	0	0	0	0	3487
0	0	0	0	0	0	0	0	3488
0	0	0	0	0	0	75	0	3489
75	75	0	0	0	75	0	75	3490
0	0	0	0	0	0	0	0	3491
75	75	75	75	0	0	75	75	3492
0	0	0	0	0	0	75	75	3493
0	0	0	0	0	0	0	0	3494
0	0	0	0	0	0	0	0	3495
0	0	0	0	0	0	0	0	3496
0	0	0	0	0	0	0	0	3497
0	0	0	0	0	0	0	0	3498
0	0	0	0	0	0	0	0	3499
0	0	0	0	0	0	0	0	3500
0	0	0	0	0	0	0	0	3501
0	0	0	0	0	0	0	0	3502
0	0	0	0	0	0	0	0	3503
75	75	75	75	75	0	75	75	3504
0	0	0	0	0	0	0	0	3505
0	0	0	0	0	0	0	0	3506
0	0	0	0	0	0	0	0	3507
0	0	0	0	0	0	0	0	3508
0	0	0	0	0	0	0	0	3509
0	0	0	0	0	0	0	0	3510
0	0	0	0	0	0	0	0	3511
0	0	0	0	0	0	0	0	3512
0	0	0	0	0	0	0	0	3513
0	0	0	0	0	0	0	0	3514
0	0	0	0	0	0	0	0	3515
0	0	0	0	0	0	0	0	3516
0	0	0	0	0	0	0	0	3517
0	0	0	0	0	0	0	0	3518
0	0	0	0	0	0	0	0	3519
0	0	0	0	0	0	0	0	3520
0	0	0	0	0	0	0	0	3521
0	0	0	0	0	0	0	0	3522
0	0	0	0	0	0	0	0	3523
0	0	0	0	0	0	0	0	3524
0	0	0	0	0	0	0	0	3525
0	0	0	0	0	0	0	0	3526
0	0	0	0	0	0	0	0	3527
0	0	0	0	0	0	0	0	3528
0	0	0	0	0	0	0	0	3529
0	0	0	0	0	0	0	0	3530
0	0	0	0	0	0	0	0	3531
0	0	0	0	0	0	0	0	3532
0	0	0	0	0	0	0	0	3533
0	0	0	0	0	0	0	0	3534
0	0	0	0	0	0	0	0	3535
0	0	0	0	0	0	0	0	3536
0	0	0	0	0	0	0	0	3537
0	0	0	0	0	0	0	0	3538
0	0	0	0	0	0	0	0	3539
0	0	0	0	0	0	0	0	3540
0	0	0	0	0	0	0	0	3541
0	0	0	0	0	0	0	0	3542
0	0	0	0	0	0	0	0	3543
0	0	0	0	0	0	0	0	3544
0	0	0	0	0	0	0	0	3545
0	0	0	0	0	0	0	0	3546
0	0	0	0	0	0	0	0	3547
0	0	0	0	0	0	0	0	3548
0	0	0	0	0	0	0	0	3549
0	0	0	0	0	0	0	0	3550
0	0	0	0	0	0	0	0	3551
75	75	0	75	0	0	75	0	3552
0	0	0	0	0	0	0	0	3553
0	0	0	0	0	0	75	0	3554
0	0	0	0	0	0	0	0	3555
0	0	0	0	0	0	204	0	3556
0	0	0	75	0	0	204	0	3557
0	0	0	75	0	0	204	0	3558
0	0	0	0	0	0	0	0	3559
0	0	204	75	0	0	0	0	3560
0	0	0	0	0	0	75	0	3561
0	0	0	0	0	0	75	0	3562
0	0	204	0	0	0	75	0	3563
0	0	0	204	0	0	0	0	3564
0	0	0	0	0	0	0	0	3565
0	0	0	0	0	0	0	0	3566
0	0	0	0	0	0	0	0	3567
0	0	0	0	0	0	0	0	3568
0	0	0	0	0	0	0	0	3569
0	0	0	0	0	0	0	0	3570
0	0	0	0	0	0	0	0	3571
0	0	0	0	0	0	0	0	3572
0	0	0	0	0	0	0	0	3573
0	0	0	0	0	0	0	0	3574
0	0	0	0	0	0	0	0	3575
0	0	0	0	0	0	0	0	3576
0	0	0	204	0	0	0	0	3577
0	0	0	0	0	0	0	0	3578
0	0	0	75	75	75	0	0	3579
0	0	0	75	0	75	0	0	3580
0	75	0	75	0	75	0	75	3581
0	0	0	75	0	75	75	75	3582
0	0	0	75	0	75	75	75	3583
0	0	0	0	0	75	0	0	3584
75	0	0	0	75	75	75	0	3585
0	0	0	0	75	75	75	75	3586
0	0	75	0	0	75	0	0	3587
0	0	0	0	75	0	0	0	3588
0	0	0	0	0	0	0	0	3589
0	0	75	0	0	0	75	0	3590
0	75	0	0	0	0	0	0	3591
0	0	0	0	0	0	0	0	3592
0	0	0	0	0	0	0	0	3593
0	0	0	0	0	0	0	0	3594
0	0	0	0	0	0	0	0	3595
204	204	75	204	75	0	75	204	3596
204	204	204	204	75	0	75	204	3597
204	204	204	204	75	0	75	75	3598
204	204	75	204	75	0	75	75	3599
204	204	75	204	75	0	75	75	3600
204	204	204	204	75	0	75	75	3601
204	0	0	204	0	0	0	0	3602
0	0	0	0	0	0	0	0	3603
0	0	0	0	204	0	0	0	3604
0	0	0	0	0	0	0	0	3605
75	75	75	75	75	0	0	75	3606
0	75	75	75	0	75	75	75	3607
0	0	0	0	0	0	0	0	3608
0	0	0	0	0	0	0	0	3609
0	0	0	0	0	0	0	0	3610
0	0	0	0	0	0	0	0	3611
0	0	0	0	0	0	0	0	3612
0	0	0	0	0	0	0	0	3613
0	0	0	0	0	0	0	0	3614
0	0	0	0	0	0	0	0	3615
0	0	0	0	0	0	0	75	3616
0	0	0	0	0	0	0	75	3617
0	0	0	0	0	0	0	0	3618
0	0	0	0	0	0	0	0	3619
0	0	0	0	0	0	0	0	3620
0	0	0	0	0	0	0	0	3621
0	0	0	0	0	0	0	0	3622
0	0	0	0	0	0	0	0	3623
0	0	0	0	0	0	0	0	3624
0	0	0	0	0	0	0	0	3625
0	0	0	0	0	0	0	0	3626
0	0	0	0	0	0	0	0	3627
0	0	0	0	0	0	0	0	3628
0	0	0	0	0	0	0	0	3629
0	0	0	0	0	0	0	0	3630
204	204	204	0	0	0	0	75	3631
204	204	204	0	0	0	0	75	3632
0	204	0	0	0	0	0	75	3633
204	204	204	0	0	0	0	75	3634
204	204	0	0	0	0	75	0	3635
0	204	204	0	0	0	0	204	3636
0	204	204	0	0	0	75	75	3637
0	204	204	0	0	0	75	0	3638
0	204	0	0	0	0	0	0	3639
0	204	204	0	0	0	75	75	3640
0	204	204	0	75	0	75	75	3641
0	204	204	0	75	0	75	75	3642
0	204	204	0	75	0	75	75	3643
0	204	204	0	0	75	75	75	3644
0	204	204	0	0	0	75	75	3645
0	204	204	0	0	0	75	75	3646
0	204	204	0	0	0	75	75	3647
0	75	0	0	0	0	0	0	3648
204	204	0	0	0	0	0	0	3649
0	204	0	0	0	0	0	0	3650
0	75	0	0	0	0	0	0	3651
204	75	0	0	0	0	0	0	3652
0	204	0	0	0	0	0	0	3653
0	204	0	0	0	0	0	0	3654
0	0	0	0	0	0	0	0	3655
0	204	0	0	0	0	0	0	3656
0	204	0	0	0	0	0	0	3657
0	204	0	0	0	0	0	0	3658
0	0	0	0	0	0	0	0	3659
0	0	0	0	0	0	0	0	3660
75	75	75	75	75	75	75	75	3661
75	75	75	75	75	0	75	75	3662
75	75	75	75	0	0	75	75	3663
75	75	75	75	0	0	75	75	3664
0	75	75	75	75	75	75	0	3665
75	75	75	75	0	75	75	0	3666
75	75	75	75	0	75	75	0	3667
75	75	75	75	0	204	75	0	3668
75	75	75	75	0	0	75	0	3669
75	75	75	75	0	75	75	75	3670
75	75	75	75	75	75	75	75	3671
75	75	75	75	75	0	0	75	3672
75	75	75	75	75	75	75	75	3673
75	75	75	75	75	75	75	75	3674
0	0	0	0	0	0	0	0	3675
0	75	75	204	0	0	75	75	3676
0	204	75	204	75	75	75	75	3677
75	75	75	204	0	0	75	75	3678
204	75	75	204	75	75	75	75	3679
75	75	75	204	75	75	75	0	3680
204	204	75	204	75	75	75	75	3681
0	75	75	204	75	75	75	75	3682
204	75	204	204	75	75	75	75	3683
0	0	0	0	0	0	0	0	3684
0	75	204	204	0	0	0	75	3685
0	75	75	204	0	75	75	75	3686
0	75	75	204	75	75	75	75	3687
0	0	75	204	75	75	75	204	3688
204	204	75	204	75	75	75	204	3689
0	204	204	204	75	0	0	204	3690
204	204	75	204	75	0	75	204	3691
0	75	75	204	75	75	75	75	3692
204	204	204	204	75	0	75	204	3693
204	204	75	204	75	0	0	204	3694
204	204	204	204	0	0	0	204	3695
204	204	204	204	0	0	0	75	3696
75	204	0	204	0	0	0	75	3697
204	75	204	204	75	75	75	204	3698
204	204	204	204	75	75	75	204	3699
0	204	75	204	75	75	75	75	3700
0	204	204	204	75	75	75	204	3701
0	0	0	0	0	0	0	0	3702
0	0	0	0	0	0	0	0	3703
0	0	0	0	0	0	0	0	3704
0	0	0	0	0	0	0	0	3705
0	75	75	0	0	0	0	75	3706
0	0	75	0	0	0	0	75	3707
0	75	204	0	0	0	0	75	3708
0	75	75	0	0	0	0	75	3709
75	75	75	0	0	0	0	75	3710
75	75	75	0	0	0	0	0	3711
0	204	75	0	0	0	0	75	3712
75	75	75	75	204	0	75	75	3713
204	75	75	75	204	0	75	75	3714
75	75	75	75	204	0	75	75	3715
75	75	75	75	204	0	75	75	3716
204	75	75	75	204	0	75	75	3717
